BlockId, ParentId, creatorId, Arrival Time, Cpu-Type, Network-Type, Block-Size
0, -1, -1, 0.00, 1, 1, 8
17, 0, 16, 0.71, 1, 0, 8
9, 0, 8, 1.04, 1, 1, 8
37, 9, 18, 1.19, 1, 1, 8
42, 37, 3, 1.52, 1, 1, 8
106, 42, 19, 1.60, 1, 1, 24
95, 42, 17, 1.92, 1, 1, 24
80, 42, 0, 1.99, 1, 1, 24
88, 42, 8, 2.34, 1, 1, 32
114, 88, 16, 3.18, 1, 0, 56
107, 95, 1, 3.45, 1, 0, 32
130, 114, 13, 4.29, 1, 0, 48
170, 130, 0, 5.36, 1, 1, 160
193, 170, 19, 5.46, 1, 1, 344
151, 130, 13, 6.02, 1, 0, 64
200, 170, 1, 6.12, 1, 0, 368
212, 200, 22, 6.88, 1, 1, 432
227, 212, 0, 7.67, 1, 1, 376
230, 212, 8, 8.22, 1, 1, 448
265, 227, 5, 8.55, 0, 1, 504
299, 265, 19, 8.55, 1, 1, 464
271, 230, 12, 8.68, 1, 1, 560
254, 230, 2, 8.91, 1, 0, 416
266, 230, 16, 9.28, 1, 0, 496
311, 299, 3, 9.95, 1, 1, 552
312, 311, 3, 10.14, 1, 1, 504
289, 254, 13, 10.18, 1, 0, 424
328, 312, 18, 11.96, 1, 1, 456
362, 312, 12, 12.32, 1, 1, 624
381, 328, 0, 12.90, 1, 1, 768
410, 381, 19, 13.49, 1, 1, 752
394, 328, 2, 14.03, 1, 0, 760
424, 381, 12, 14.49, 1, 1, 720
420, 381, 16, 14.49, 1, 0, 704
405, 381, 18, 14.58, 1, 1, 760
437, 410, 14, 14.77, 0, 0, 576
440, 410, 17, 15.02, 1, 1, 608
462, 437, 10, 16.39, 1, 1, 696
478, 462, 12, 16.42, 1, 1, 576
468, 437, 21, 16.52, 0, 1, 656
469, 440, 11, 16.55, 1, 1, 640
493, 462, 0, 16.84, 1, 1, 696
491, 462, 24, 17.13, 1, 0, 720
501, 491, 24, 17.24, 1, 0, 600
526, 478, 2, 17.53, 1, 0, 656
528, 501, 3, 18.26, 1, 1, 528
554, 528, 0, 18.46, 1, 1, 600
542, 501, 11, 18.72, 1, 1, 568
555, 528, 24, 18.95, 1, 0, 592
598, 554, 1, 19.46, 1, 0, 600
575, 555, 18, 19.53, 1, 1, 568
616, 575, 11, 21.07, 1, 1, 552
603, 598, 1, 21.17, 1, 0, 472
629, 603, 1, 22.08, 1, 0, 776
641, 616, 2, 22.46, 1, 0, 648
633, 603, 12, 22.52, 1, 1, 816
651, 629, 1, 22.79, 1, 0, 568
669, 641, 18, 23.36, 1, 1, 744
691, 651, 19, 23.36, 1, 1, 664
693, 669, 24, 24.87, 1, 0, 664
706, 691, 1, 24.94, 1, 0, 728
729, 706, 10, 26.48, 1, 1, 608
762, 729, 0, 27.13, 1, 1, 736
754, 729, 3, 27.26, 1, 1, 728
756, 729, 18, 27.34, 1, 1, 736
776, 754, 3, 27.54, 1, 1, 568
752, 729, 12, 27.83, 1, 1, 680
795, 752, 12, 28.00, 1, 1, 648
804, 754, 16, 28.47, 1, 0, 640
796, 776, 0, 28.60, 1, 1, 552
801, 776, 20, 29.02, 0, 0, 552
824, 795, 7, 29.19, 0, 0, 576
846, 824, 2, 29.70, 1, 0, 672
859, 846, 17, 30.06, 1, 1, 600
854, 846, 13, 30.84, 1, 0, 552
888, 854, 3, 30.88, 1, 1, 624
896, 859, 10, 31.32, 1, 1, 624
889, 888, 3, 31.69, 1, 1, 544
936, 889, 10, 32.63, 1, 1, 576
946, 936, 10, 32.72, 1, 1, 504
940, 889, 22, 33.13, 1, 1, 584
941, 889, 13, 33.14, 1, 0, 568
965, 946, 1, 33.66, 1, 0, 528
1002, 965, 17, 34.28, 1, 1, 624
966, 946, 18, 34.40, 1, 1, 560
1001, 965, 1, 34.58, 1, 0, 632
996, 946, 13, 34.95, 1, 0, 584
1004, 965, 10, 35.47, 1, 1, 688
1035, 1002, 0, 35.49, 1, 1, 720
1032, 1004, 10, 35.74, 1, 1, 656
1050, 1002, 13, 36.53, 1, 0, 744
1073, 1050, 8, 37.23, 1, 1, 560
1076, 1073, 8, 38.57, 1, 1, 616
1079, 1073, 13, 38.61, 1, 0, 688
1104, 1076, 2, 38.72, 1, 0, 720
1131, 1104, 24, 40.23, 1, 0, 608
1153, 1131, 3, 40.34, 1, 1, 664
1138, 1104, 1, 40.48, 1, 0, 624
1135, 1104, 11, 40.69, 1, 1, 656
1155, 1131, 8, 40.98, 1, 1, 720
1156, 1153, 3, 41.27, 1, 1, 568
1158, 1153, 18, 41.30, 1, 1, 560
1225, 1156, 19, 41.49, 1, 1, 608
1200, 1153, 1, 41.52, 1, 0, 632
1173, 1153, 20, 41.73, 0, 0, 584
1237, 1225, 18, 43.21, 1, 1, 568
1239, 1225, 22, 43.80, 1, 1, 536
1276, 1237, 17, 43.91, 1, 1, 696
1258, 1237, 21, 44.09, 0, 1, 576
1284, 1258, 24, 45.62, 1, 0, 632
1302, 1284, 18, 45.90, 1, 1, 672
1309, 1302, 18, 47.13, 1, 1, 568
1356, 1309, 0, 47.17, 1, 1, 696
1318, 1302, 24, 47.46, 1, 0, 584
1372, 1356, 18, 48.24, 1, 1, 536
1425, 1372, 19, 48.62, 1, 1, 664
1414, 1372, 12, 48.90, 1, 1, 656
1436, 1414, 3, 49.43, 1, 1, 528
1448, 1414, 22, 49.78, 1, 1, 504
1444, 1436, 18, 49.94, 1, 1, 480
