BlockId, ParentId, creatorId, Arrival Time, Depth, Block-Size
be819d3af9721464f5b7dc5af7b91f3fea806ed5112e25d16fce17b5c4e3511d, -1, -1, 0.00, 0, 0
1fb4cbace65a7804d27b5211a0ea9aa675d84c396828d184a2d6dce22d8c1d0f, be819d3af9721464f5b7dc5af7b91f3fea806ed5112e25d16fce17b5c4e3511d, 23, 38.17, 1, 8
cbb1066cb415ee5cec243d1cce1973fe19c11d1fcd7f0ff562ffe49079d7a0c6, 1fb4cbace65a7804d27b5211a0ea9aa675d84c396828d184a2d6dce22d8c1d0f, 23, 39.93, 2, 8
b0eeb7b59497a8035d665c50eb5e7550a69c136a7fce5644c2a993484b38d950, cbb1066cb415ee5cec243d1cce1973fe19c11d1fcd7f0ff562ffe49079d7a0c6, 41, 43.60, 3, 56
0b0984cda0203786645e3379276d598bd16dcc89f0f4fd665017e48be162dc88, b0eeb7b59497a8035d665c50eb5e7550a69c136a7fce5644c2a993484b38d950, 39, 47.15, 4, 56
788e054cf4304e0dcbd6174d913dbf26d3eec13a274da537fd46efd0c584d9aa, 0b0984cda0203786645e3379276d598bd16dcc89f0f4fd665017e48be162dc88, 0, 59.20, 5, 120
043e2f488a2a34486f47d0c19842c2a01f7548df00b4dde385d038edabc7d609, 0b0984cda0203786645e3379276d598bd16dcc89f0f4fd665017e48be162dc88, 37, 59.25, 5, 88
6ed348b9912def308d33775c43a5247b31a84c999e70b39340a8eb5d8a0e5446, 043e2f488a2a34486f47d0c19842c2a01f7548df00b4dde385d038edabc7d609, 45, 70.12, 6, 248
fcf510d4ccdada4193e1345432d61c40113473ba64dccd7806cc44d006458021, 788e054cf4304e0dcbd6174d913dbf26d3eec13a274da537fd46efd0c584d9aa, 0, 70.53, 6, 240
80d96b9cebfdf23888bfc2a38d2f793127fcc06d34ab06404b988b9d1200dd44, fcf510d4ccdada4193e1345432d61c40113473ba64dccd7806cc44d006458021, 0, 70.58, 7, 480
1a45afbf613f92036cb32824512bdbb091c567487059f152377f076d5724e198, 80d96b9cebfdf23888bfc2a38d2f793127fcc06d34ab06404b988b9d1200dd44, 0, 148.51, 8, 288
079af672e2dbab2c21f18b97b4956752245116d3d7dbf94ce2587594e199e9fd, 1a45afbf613f92036cb32824512bdbb091c567487059f152377f076d5724e198, 0, 148.54, 9, 688
99215baa47d21c87b6181926d72001cdf8930dc9bef674090d637762c4e9f34b, 80d96b9cebfdf23888bfc2a38d2f793127fcc06d34ab06404b988b9d1200dd44, 47, 148.56, 8, 376
7b69cace12cc8c1089ea54a84a91b5f5f1acbde7a3307db903501ea5346aed54, 079af672e2dbab2c21f18b97b4956752245116d3d7dbf94ce2587594e199e9fd, 32, 157.55, 10, 1408
bd0c36df01bf15be55a0f4f01504f17f9f24cb654ee16f39bf1f015307d560f0, 7b69cace12cc8c1089ea54a84a91b5f5f1acbde7a3307db903501ea5346aed54, 48, 182.88, 11, 1536
bf8439b7a7a055d725195039e300c1965a291d94713ef8786c61f8348bef2f64, bd0c36df01bf15be55a0f4f01504f17f9f24cb654ee16f39bf1f015307d560f0, 42, 187.50, 12, 1640
da20322b57a3e769fa5225d6eabfd6f14b5e9ec4e91af5e2fa5b55066703181c, bd0c36df01bf15be55a0f4f01504f17f9f24cb654ee16f39bf1f015307d560f0, 0, 189.00, 12, 1648
b3d63af254b4daed3c3b8014e5ca716f6190607f7fc992bd5d2cd777b1d7c959, da20322b57a3e769fa5225d6eabfd6f14b5e9ec4e91af5e2fa5b55066703181c, 37, 204.64, 13, 1456
ac9e00be4d1ae203eb3b9bb5b72acdaffd284a5228d6670ab07460177a2f53d3, da20322b57a3e769fa5225d6eabfd6f14b5e9ec4e91af5e2fa5b55066703181c, 0, 204.64, 13, 1656
2f1959f013d403ff41cf9b78be19466ee5e1bfada97f6d2f15e3049fc77665db, b3d63af254b4daed3c3b8014e5ca716f6190607f7fc992bd5d2cd777b1d7c959, 23, 211.96, 14, 1472
