BlockId, ParentId, creatorId, Arrival Time, Depth, Block-Size
be819d3af9721464f5b7dc5af7b91f3fea806ed5112e25d16fce17b5c4e3511d, -1, -1, 0.00, 0, 0
e91e1530cf92497e0c20077a736ca26598a7ebe6bee0614e7015e175b36991cd, be819d3af9721464f5b7dc5af7b91f3fea806ed5112e25d16fce17b5c4e3511d, 10, 2.77, 1, 8
63e8ff6146ae2f12dc5ad212a611751980a687ab19850b503732832426283aec, e91e1530cf92497e0c20077a736ca26598a7ebe6bee0614e7015e175b36991cd, 41, 17.57, 2, 32
78e4523ed7ce6ef9478f3b7c7f7e23cd358ce033f2f384b3c93ce50f2fedeffd, e91e1530cf92497e0c20077a736ca26598a7ebe6bee0614e7015e175b36991cd, 0, 19.13, 2, 32
e84015e901668c3aa036f000f0734fe0f3c27730aacc7beade8020fe397bf272, 78e4523ed7ce6ef9478f3b7c7f7e23cd358ce033f2f384b3c93ce50f2fedeffd, 46, 51.18, 3, 64
68247658b2ea746079e55ca48de1db0cc0df73c812d6e4ef7fe1c009e69d94c6, 78e4523ed7ce6ef9478f3b7c7f7e23cd358ce033f2f384b3c93ce50f2fedeffd, 0, 52.44, 3, 24
c01fdfb7bbfba3e17e590c733f83a3994113480351c0aae0b12deb616277035e, e84015e901668c3aa036f000f0734fe0f3c27730aacc7beade8020fe397bf272, 39, 55.26, 4, 256
9b93c4621c04b7548ae12948618113ab4d770c081daccdb6a4705ef07a77f4d4, 68247658b2ea746079e55ca48de1db0cc0df73c812d6e4ef7fe1c009e69d94c6, 15, 58.02, 4, 160
fda4562746a22166f9659e1e92a990cb6edf5ce12c93f5a581c859747425657e, c01fdfb7bbfba3e17e590c733f83a3994113480351c0aae0b12deb616277035e, 21, 67.90, 5, 120
83d97b1c2aa932266725d42f52c4585d63c841617fa25b0522c631e00e0e41c2, fda4562746a22166f9659e1e92a990cb6edf5ce12c93f5a581c859747425657e, 22, 73.36, 6, 592
c2ad20e95374a7942be1c97c56d73aca55ecadadb4732efbfa6059f072a76679, 83d97b1c2aa932266725d42f52c4585d63c841617fa25b0522c631e00e0e41c2, 45, 82.38, 7, 840
b92592b39507d7b9bf05431414132f994a27831065b6c8b98f109a2a87426dcf, c2ad20e95374a7942be1c97c56d73aca55ecadadb4732efbfa6059f072a76679, 30, 90.46, 8, 1104
4484ecaa89a22e99f56d8979a0bcafc29b2a19095c97b497d14e546ec26513f0, b92592b39507d7b9bf05431414132f994a27831065b6c8b98f109a2a87426dcf, 23, 98.53, 9, 1840
9127e05b972de487e4380772f51a2e2b08ba348f0c3bfce52c301e9727a8e439, b92592b39507d7b9bf05431414132f994a27831065b6c8b98f109a2a87426dcf, 32, 100.83, 9, 1832
451c17255a506cde2034a1478c43635dabad47f6a645b392b36e0723498e7425, b92592b39507d7b9bf05431414132f994a27831065b6c8b98f109a2a87426dcf, 29, 100.86, 9, 1576
0407938192f075fc556ba4c9b718b3f62d257a03c457eaabb48af828a3766108, 4484ecaa89a22e99f56d8979a0bcafc29b2a19095c97b497d14e546ec26513f0, 36, 114.44, 10, 1592
864118f5c968c1e9312f35ab5c55049600bc4ad7651d72ae8b86ea74a81b3667, 0407938192f075fc556ba4c9b718b3f62d257a03c457eaabb48af828a3766108, 34, 133.54, 11, 1248
6b8af13e0944c2f8701a71964c59233fdec182c4b84b0597fe5e41dabfb4a9a7, 864118f5c968c1e9312f35ab5c55049600bc4ad7651d72ae8b86ea74a81b3667, 14, 144.78, 12, 1488
904da378dfb0a33e5dbad5eb72523dc03711bc159bbf7ede6b19f646b12107cc, 6b8af13e0944c2f8701a71964c59233fdec182c4b84b0597fe5e41dabfb4a9a7, 47, 172.57, 13, 1368
1cad215798bfa5c60a50e0ce3587117044c9295696beb30b2ae46d63002388e0, 6b8af13e0944c2f8701a71964c59233fdec182c4b84b0597fe5e41dabfb4a9a7, 0, 174.10, 13, 1360
a077c428fcef5188d114a3f3da0c6862d5b3ce5fe8097561b05518e5a63496c2, 1cad215798bfa5c60a50e0ce3587117044c9295696beb30b2ae46d63002388e0, 0, 174.11, 14, 1352
44696958ca6d34ecc064c1a001e23e10617bebec3fe53be34c4bd23c738dc7d5, a077c428fcef5188d114a3f3da0c6862d5b3ce5fe8097561b05518e5a63496c2, 33, 175.30, 15, 1488
e3d8607070b4f5204c2cf8501ac5fca97004125bbee9fc72209fc0ed433fe485, 44696958ca6d34ecc064c1a001e23e10617bebec3fe53be34c4bd23c738dc7d5, 20, 186.88, 16, 1248
323d7f74782e270f6971fe7b0ed22509f9f89f39c791a96efbccb342aa6b2441, e3d8607070b4f5204c2cf8501ac5fca97004125bbee9fc72209fc0ed433fe485, 12, 192.32, 17, 1272
e3f7bb81abc6f17b2ef4b5f180d0d8d777c832564d63e91040b63c7665e2f54e, 323d7f74782e270f6971fe7b0ed22509f9f89f39c791a96efbccb342aa6b2441, 14, 216.59, 18, 1136
ee4cfe687d807c5ec398b3bf6472708df3b80ec639a7f11e60b1ba5a545ba275, e3f7bb81abc6f17b2ef4b5f180d0d8d777c832564d63e91040b63c7665e2f54e, 27, 228.59, 19, 1648
82b29fefc4208f2459740ff5f3120501267bd88a667dd3f4c47dd7b8ecd9836d, ee4cfe687d807c5ec398b3bf6472708df3b80ec639a7f11e60b1ba5a545ba275, 29, 236.47, 20, 1528
822f179b476fd8823280679fc096c26c5cbc33191231cc6cd093fea7d5d62faf, 82b29fefc4208f2459740ff5f3120501267bd88a667dd3f4c47dd7b8ecd9836d, 20, 259.91, 21, 1360
82386b23bcb6680542580208fd5cb62b27c89ac8d0b58de827601f420c68b5a1, 822f179b476fd8823280679fc096c26c5cbc33191231cc6cd093fea7d5d62faf, 33, 265.34, 22, 1504
e59220d0d4ee64b695e7ae8e6cde5e20360051f6f4dc11b29c3cc636b2ab9698, 82386b23bcb6680542580208fd5cb62b27c89ac8d0b58de827601f420c68b5a1, 44, 269.28, 23, 1528
