BlockId, ParentId, creatorId, Arrival Time, Cpu-Type, Network-Type, Block-Size
0, -1, -1, 0.00, 1, 1, 8
10, 0, 9, 3.87, 1, 1, 8
66, 10, 21, 20.21, 1, 1, 8
123, 66, 7, 24.23, 1, 1, 48
190, 123, 20, 25.25, 1, 0, 32
153, 123, 17, 25.79, 1, 0, 24
200, 190, 20, 38.76, 1, 0, 8
279, 200, 9, 43.04, 1, 1, 256
312, 279, 2, 46.07, 1, 1, 64
371, 312, 41, 53.11, 1, 1, 496
412, 371, 42, 70.95, 1, 0, 728
434, 371, 7, 71.37, 1, 1, 896
468, 434, 46, 80.43, 1, 0, 1512
519, 468, 39, 81.74, 1, 1, 1656
570, 519, 31, 87.47, 1, 1, 1496
594, 519, 27, 88.34, 1, 0, 1512
602, 570, 37, 88.50, 1, 1, 1416
691, 602, 34, 90.19, 0, 0, 1360
630, 602, 37, 92.11, 1, 1, 1416
726, 691, 49, 97.16, 1, 1, 1352
788, 726, 2, 100.11, 1, 1, 1480
833, 788, 0, 108.56, 1, 1, 1344
873, 833, 21, 110.42, 1, 1, 1392
907, 873, 35, 117.44, 1, 1, 1288
978, 907, 18, 124.78, 1, 1, 1520
966, 907, 36, 125.07, 1, 1, 1520
1005, 978, 31, 127.76, 1, 1, 1336
1063, 1005, 47, 128.55, 1, 1, 1440
1136, 1063, 20, 130.40, 1, 0, 1472
1174, 1136, 9, 131.40, 1, 1, 1328
1243, 1174, 8, 139.97, 0, 1, 1360
1278, 1243, 38, 155.44, 0, 1, 1760
1348, 1278, 31, 158.12, 1, 1, 1616
1391, 1348, 42, 159.06, 1, 0, 1416
1351, 1348, 31, 160.16, 1, 1, 1504
1400, 1348, 30, 161.08, 1, 0, 1456
1407, 1400, 30, 163.76, 1, 0, 1336
1455, 1407, 41, 166.80, 1, 1, 1480
1538, 1455, 37, 172.35, 1, 1, 1392
1585, 1538, 36, 182.38, 1, 1, 1440
1623, 1585, 35, 185.20, 1, 1, 1664
1673, 1623, 25, 186.92, 1, 1, 1448
1726, 1673, 37, 196.36, 1, 1, 1336
1785, 1726, 36, 202.76, 1, 1, 1712
1762, 1726, 11, 203.69, 1, 1, 1672
1801, 1785, 36, 212.72, 1, 1, 1424
1840, 1785, 39, 212.89, 1, 1, 1456
1890, 1840, 37, 216.12, 1, 1, 1600
1917, 1890, 21, 220.58, 1, 1, 1408
1978, 1917, 27, 235.74, 1, 0, 1528
2011, 1978, 7, 238.71, 1, 1, 1616
2044, 1978, 46, 239.60, 1, 0, 1616
2076, 2011, 1, 241.14, 1, 1, 1440
2133, 2076, 8, 245.52, 0, 1, 1480
2177, 2133, 42, 246.06, 1, 0, 1656
2220, 2177, 14, 250.38, 0, 1, 1280
2252, 2220, 41, 254.65, 1, 1, 1456
2260, 2220, 20, 254.75, 1, 0, 1448
2311, 2260, 32, 255.27, 0, 1, 1472
2374, 2311, 24, 258.23, 1, 1, 1296
2411, 2374, 35, 260.94, 1, 1, 1376
2483, 2411, 7, 264.12, 1, 1, 1456
2522, 2483, 25, 265.93, 1, 1, 1552
2553, 2522, 13, 270.39, 1, 1, 1312
2645, 2553, 1, 278.49, 1, 1, 1528
2684, 2645, 20, 282.55, 1, 0, 1760
2736, 2684, 35, 288.27, 1, 1, 1520
2752, 2736, 44, 301.21, 1, 1, 1472
2787, 2736, 2, 301.96, 1, 1, 1496
2825, 2787, 2, 308.33, 1, 1, 1800
2863, 2825, 36, 314.59, 1, 1, 1528
2888, 2825, 31, 314.71, 1, 1, 1504
2902, 2888, 37, 315.01, 1, 1, 1456
2970, 2902, 46, 317.50, 1, 0, 1320
3029, 2970, 49, 321.43, 1, 1, 1264
3075, 3029, 7, 323.68, 1, 1, 1480
3101, 3075, 7, 324.20, 1, 1, 1400
3145, 3101, 2, 326.43, 1, 1, 1240
