BlockId, ParentId, creatorId, Arrival Time, Depth, Block-Size
be819d3af9721464f5b7dc5af7b91f3fea806ed5112e25d16fce17b5c4e3511d, -1, -1, 0.00, 0, 0
c134b35c58de5d6e4e0d80c93b9d9d719ce2e163e7d0fc0f283436286dcb5150, be819d3af9721464f5b7dc5af7b91f3fea806ed5112e25d16fce17b5c4e3511d, 0, 9.97, 1, 8
e58891b59124d6b2a03ddf842a4e4bb06ecfd8ff750bd3cb2ed661bd69a262f1, be819d3af9721464f5b7dc5af7b91f3fea806ed5112e25d16fce17b5c4e3511d, 35, 13.41, 1, 8
ae08738fe29425c186a2f7b33e7c48f978e3288ee4706c357e4d59125a9b84c6, c134b35c58de5d6e4e0d80c93b9d9d719ce2e163e7d0fc0f283436286dcb5150, 33, 44.95, 2, 48
0ddd1629c15430ea4e8c0755a8b22a4ce78fc6979f3f20483b60ab25e08bcac6, c134b35c58de5d6e4e0d80c93b9d9d719ce2e163e7d0fc0f283436286dcb5150, 48, 46.69, 2, 48
b72426c73ccba68f26033a1f263dfee672683e8f24d3b75cdf2737b07dd55ff5, ae08738fe29425c186a2f7b33e7c48f978e3288ee4706c357e4d59125a9b84c6, 20, 78.03, 3, 88
7e30a6677c17ce3938f6c2f45906e72c0a0fb027122e83c37c90d251a9e51d53, b72426c73ccba68f26033a1f263dfee672683e8f24d3b75cdf2737b07dd55ff5, 0, 82.84, 4, 72
7e8c3e9d9f01b1cdaea2fe19477ba6a9e2b7545d50fb6eb0b492d94e339d0467, 7e30a6677c17ce3938f6c2f45906e72c0a0fb027122e83c37c90d251a9e51d53, 0, 125.34, 5, 160
aa1603d5d4689a12c173abd823a8568aebe8881413a81b0dcc00c5744f33c5c6, b72426c73ccba68f26033a1f263dfee672683e8f24d3b75cdf2737b07dd55ff5, 32, 138.92, 4, 104
2f762b5d882f6c7cf106cd348ea5e4ec3b0a3ae29684ede52a0597e2dc98c950, 7e8c3e9d9f01b1cdaea2fe19477ba6a9e2b7545d50fb6eb0b492d94e339d0467, 34, 143.31, 6, 376
