BlockId, ParentId, creatorId, Arrival Time, Depth, Block-Size
be819d3af9721464f5b7dc5af7b91f3fea806ed5112e25d16fce17b5c4e3511d, -1, -1, 0.00, 0, 0
b89ba860e3f8c25264b549537f876d130bd140e38b097174c494fd61e9fdecf0, be819d3af9721464f5b7dc5af7b91f3fea806ed5112e25d16fce17b5c4e3511d, 19, 3.21, 1, 8
bae50db4536f47112268dfce7bd6afb4f6f18a854acbc898efe83db01bc95cb3, b89ba860e3f8c25264b549537f876d130bd140e38b097174c494fd61e9fdecf0, 35, 6.98, 2, 16
63e6b9f91ed262da747a548ef6bbffa71ec0dd2e87646be4a36d6cc27d2d9125, bae50db4536f47112268dfce7bd6afb4f6f18a854acbc898efe83db01bc95cb3, 32, 13.55, 3, 16
8c2769c060d1b3da89a029fc0c90ef70b144ec75181862899cfe78372e956e4d, 63e6b9f91ed262da747a548ef6bbffa71ec0dd2e87646be4a36d6cc27d2d9125, 43, 37.54, 4, 88
502eae015af5e375e52c8ffafd56a5ea035ec805a79df249d057b1450fdfc8af, 8c2769c060d1b3da89a029fc0c90ef70b144ec75181862899cfe78372e956e4d, 33, 46.58, 5, 136
93a84adcb3c43d0ec20666ec5de7a9d5aab90c934c14d0c19b5037d49e5b5fc1, 502eae015af5e375e52c8ffafd56a5ea035ec805a79df249d057b1450fdfc8af, 28, 80.20, 6, 296
52fc535981927c82c7d4207c9921d8d7c186ef2c596190112ad442dbde064cc2, 93a84adcb3c43d0ec20666ec5de7a9d5aab90c934c14d0c19b5037d49e5b5fc1, 46, 93.93, 7, 560
923ea91a8c3ae9218786ba8e796e4099b562d222a3a0711bbaf26edb6dcd148f, 52fc535981927c82c7d4207c9921d8d7c186ef2c596190112ad442dbde064cc2, 28, 101.15, 8, 1120
8f016c3cde998e639c2e2dbeb851453cc1fc2777b664f213d87e4231df5fd9be, 923ea91a8c3ae9218786ba8e796e4099b562d222a3a0711bbaf26edb6dcd148f, 46, 126.92, 9, 1464
e3c2852c1b4d958ca13c70a2ae54a22424905e3230751847af0c6bae20106b17, 923ea91a8c3ae9218786ba8e796e4099b562d222a3a0711bbaf26edb6dcd148f, 0, 126.97, 9, 1576
5c140dc905b5350b6952ccc1885371ff03307b859667cec893eb5438100a3a1e, e3c2852c1b4d958ca13c70a2ae54a22424905e3230751847af0c6bae20106b17, 0, 127.19, 10, 1808
ddcbb7b1b4a3e8a95d5fbc4beaa1b14326b00fa68c7e07cf0318fc9d8c802a50, 5c140dc905b5350b6952ccc1885371ff03307b859667cec893eb5438100a3a1e, 39, 157.09, 11, 1704
69002fdd7b3ae4a0cff8057fa534d6b76e99c353bfebec37696c7442eeb9b35d, ddcbb7b1b4a3e8a95d5fbc4beaa1b14326b00fa68c7e07cf0318fc9d8c802a50, 16, 165.37, 12, 1752
ce20b85e1d10482328378bc34bc04e126da3d1e56486b29f26854d3f30ae6ad1, 69002fdd7b3ae4a0cff8057fa534d6b76e99c353bfebec37696c7442eeb9b35d, 34, 185.32, 13, 1576
