BlockId, ParentId, creatorId, Arrival Time, Cpu-Type, Network-Type, Block-Size
0, -1, -1, 0.00, 1, 1, 8
10, 0, 9, 1.17, 1, 0, 8
32, 10, 18, 4.45, 1, 1, 8
56, 32, 21, 12.40, 1, 1, 40
91, 56, 11, 13.34, 1, 1, 56
102, 91, 13, 16.18, 1, 1, 80
105, 91, 24, 16.46, 1, 0, 80
125, 91, 1, 16.68, 1, 0, 104
135, 102, 4, 17.03, 1, 1, 128
137, 102, 7, 17.41, 1, 1, 128
174, 135, 23, 18.58, 1, 0, 280
193, 174, 2, 22.38, 1, 1, 400
209, 193, 13, 27.70, 1, 1, 920
227, 209, 11, 28.33, 1, 1, 888
262, 227, 16, 29.64, 1, 1, 728
286, 262, 13, 32.70, 1, 1, 888
292, 262, 3, 33.18, 1, 1, 840
301, 286, 13, 33.67, 1, 1, 912
305, 292, 21, 33.84, 1, 1, 880
342, 301, 4, 40.04, 1, 1, 832
367, 342, 16, 40.73, 1, 1, 848
393, 367, 19, 48.81, 1, 0, 784
425, 393, 0, 53.82, 1, 0, 936
432, 425, 8, 55.14, 1, 1, 816
447, 425, 24, 55.15, 1, 0, 840
468, 432, 17, 59.88, 1, 0, 688
484, 468, 11, 67.03, 1, 1, 880
525, 484, 1, 76.50, 1, 0, 872
539, 525, 24, 78.01, 1, 0, 928
568, 539, 14, 79.35, 1, 1, 816
598, 568, 12, 82.03, 1, 0, 768
603, 598, 17, 85.70, 1, 0, 864
631, 603, 3, 87.56, 1, 1, 752
673, 631, 2, 89.49, 1, 1, 712
682, 673, 8, 96.46, 1, 1, 720
705, 682, 9, 98.24, 1, 0, 720
747, 705, 0, 102.12, 1, 0, 752
763, 747, 14, 122.74, 1, 1, 824
787, 763, 4, 129.48, 1, 1, 840
816, 787, 21, 141.49, 1, 1, 896
839, 816, 15, 141.65, 1, 1, 840
808, 787, 24, 141.90, 1, 0, 904
838, 808, 11, 142.57, 1, 1, 872
865, 839, 3, 144.40, 1, 1, 776
876, 865, 3, 151.69, 1, 1, 616
892, 865, 0, 151.88, 1, 0, 632
912, 876, 19, 154.39, 1, 0, 720
943, 912, 16, 164.20, 1, 1, 768
947, 912, 4, 165.41, 1, 1, 784
971, 943, 1, 166.35, 1, 0, 784
977, 971, 15, 190.16, 1, 1, 888
1005, 977, 16, 200.12, 1, 1, 992
1036, 1005, 13, 200.90, 1, 1, 792
1067, 1036, 12, 205.87, 1, 0, 824
1100, 1067, 0, 209.09, 1, 0, 864
1112, 1100, 13, 211.94, 1, 1, 824
1135, 1112, 10, 213.88, 0, 1, 680
1145, 1112, 3, 214.00, 1, 1, 672
1154, 1135, 24, 228.40, 1, 0, 736
1193, 1154, 17, 230.91, 1, 0, 1000
1221, 1193, 0, 239.23, 1, 0, 656
1204, 1193, 1, 239.84, 1, 0, 640
1232, 1221, 8, 250.30, 1, 1, 864
1266, 1232, 12, 251.33, 1, 0, 1064
1278, 1266, 6, 258.71, 0, 1, 696
1316, 1278, 3, 292.46, 1, 1, 936
1335, 1316, 23, 297.95, 1, 0, 1128
1359, 1335, 3, 304.59, 1, 1, 816
1396, 1359, 1, 308.06, 1, 0, 920
1415, 1396, 24, 323.56, 1, 0, 736
1437, 1415, 14, 328.44, 1, 1, 888
1452, 1437, 7, 337.07, 1, 1, 920
1482, 1452, 11, 341.80, 1, 1, 872
1508, 1482, 19, 344.23, 1, 0, 768
1538, 1508, 21, 355.18, 1, 1, 808
1559, 1538, 12, 357.69, 1, 0, 888
1600, 1559, 0, 364.29, 1, 0, 784
1618, 1600, 7, 368.55, 1, 1, 744
1642, 1618, 0, 370.57, 1, 0, 736
1662, 1642, 23, 371.21, 1, 0, 728
1678, 1662, 24, 375.83, 1, 0, 728
1718, 1678, 12, 377.48, 1, 0, 744
1735, 1718, 15, 378.50, 1, 1, 720
1764, 1735, 8, 391.45, 1, 1, 744
1779, 1764, 18, 396.70, 1, 1, 792
1783, 1764, 24, 397.29, 1, 0, 800
1810, 1783, 24, 401.67, 1, 0, 800
1834, 1810, 19, 405.29, 1, 0, 752
1832, 1810, 9, 406.19, 1, 0, 752
1870, 1834, 3, 409.03, 1, 1, 792
1880, 1870, 14, 412.11, 1, 1, 696
1904, 1880, 3, 418.96, 1, 1, 704
1944, 1904, 13, 421.45, 1, 1, 752
1930, 1904, 14, 422.38, 1, 1, 744
1971, 1944, 0, 428.56, 1, 0, 784
1985, 1971, 3, 430.07, 1, 1, 856
2019, 1985, 4, 442.83, 1, 1, 776
2029, 2019, 13, 446.42, 1, 1, 992
2068, 2029, 12, 453.03, 1, 0, 784
2089, 2068, 15, 468.87, 1, 1, 856
2103, 2089, 2, 472.49, 1, 1, 880
2128, 2103, 19, 493.24, 1, 0, 816
