BlockId, ParentId, creatorId, Arrival Time, Depth, Block-Size
be819d3af9721464f5b7dc5af7b91f3fea806ed5112e25d16fce17b5c4e3511d, -1, -1, 0.00, 0, 0
3a666dbbb73c9aa314952f17b19f00ec0ca30148dfbb0655b0d66568afd93c08, be819d3af9721464f5b7dc5af7b91f3fea806ed5112e25d16fce17b5c4e3511d, 25, 17.23, 1, 8
c134b35c58de5d6e4e0d80c93b9d9d719ce2e163e7d0fc0f283436286dcb5150, be819d3af9721464f5b7dc5af7b91f3fea806ed5112e25d16fce17b5c4e3511d, 0, 18.78, 1, 8
d68e50bb2e82275fa1f1f28d49a8a6f4657709409786d4da56967e02c04a5836, 3a666dbbb73c9aa314952f17b19f00ec0ca30148dfbb0655b0d66568afd93c08, 15, 46.49, 2, 40
23b1a2bc38714b0052669e0304c60a43910a98f2a1b3394bf642810944404ed8, c134b35c58de5d6e4e0d80c93b9d9d719ce2e163e7d0fc0f283436286dcb5150, 10, 50.59, 2, 56
3a6b9d9d6487e3886b9cc5d6eccf7462366ad3b78fabcbf97a5d8ccb10c24eb6, 44472ec029251c1d0b1ce04e7bfa1f402a4590e0d10ca15be8bbc129490ba8fe, 47, 54.51, 4, 24
44472ec029251c1d0b1ce04e7bfa1f402a4590e0d10ca15be8bbc129490ba8fe, d68e50bb2e82275fa1f1f28d49a8a6f4657709409786d4da56967e02c04a5836, 7, 60.11, 3, 112
91fc44411c1edfd6b928bc9b87524e5c4350ef5e154064ccf44800fa6c81fa92, 3a6b9d9d6487e3886b9cc5d6eccf7462366ad3b78fabcbf97a5d8ccb10c24eb6, 0, 65.11, 5, 496
d46a69ddcae9074994e175c301a5fc86059314490fd932f20fbd24be2b2bb5b1, 91fc44411c1edfd6b928bc9b87524e5c4350ef5e154064ccf44800fa6c81fa92, 48, 69.73, 6, 800
41c5877619fd068c32c87ced27e27fc386023342783e11543654d6d738aebd03, d68e50bb2e82275fa1f1f28d49a8a6f4657709409786d4da56967e02c04a5836, 23, 74.67, 3, 136
6a75ac87e02308cf5d3594b14e9238db7d9b7c83d278cfbe34575008c78724a0, d46a69ddcae9074994e175c301a5fc86059314490fd932f20fbd24be2b2bb5b1, 25, 75.86, 7, 976
ed0a03d2e371ddcc89157dbab224dd6358dd3de24d0578dd9b4b25b84e740648, 6a75ac87e02308cf5d3594b14e9238db7d9b7c83d278cfbe34575008c78724a0, 18, 79.76, 8, 1360
48a2cfc9939d1102a9f9c20005f249933699b46154b2d7c8c804916c65916897, d46a69ddcae9074994e175c301a5fc86059314490fd932f20fbd24be2b2bb5b1, 15, 88.84, 7, 1040
d87d7e3f00e0ccd847e6f5d647970ca60620f948cb272e57ab2826cb1c4ef163, 6a75ac87e02308cf5d3594b14e9238db7d9b7c83d278cfbe34575008c78724a0, 19, 90.46, 8, 1336
2cd228d8d1ded22f47b5867fefc8f12ad892042653a57206e3d37aa8974d0f9b, ed0a03d2e371ddcc89157dbab224dd6358dd3de24d0578dd9b4b25b84e740648, 6, 106.47, 9, 1464
b8060fe0b7f9abe9845c6c9ab7ece3b53947aa253eb5fe6e84613d65848d29ef, ed0a03d2e371ddcc89157dbab224dd6358dd3de24d0578dd9b4b25b84e740648, 10, 117.36, 9, 1088
d7f475e0299393e3b9ae64d7b8748cac5dcd7b9799817e88667fec447ac3f153, b8060fe0b7f9abe9845c6c9ab7ece3b53947aa253eb5fe6e84613d65848d29ef, 22, 121.35, 10, 1280
3dcf6ce2e01f61cb2e15d193a90f9079f83a245191f00ca4699a0dbbc682f444, d7f475e0299393e3b9ae64d7b8748cac5dcd7b9799817e88667fec447ac3f153, 36, 125.48, 11, 1360
1d3fec2f1517a0c12bc2732288269e8a11a5255976c3c0b54ff586f30bd1eee6, 3dcf6ce2e01f61cb2e15d193a90f9079f83a245191f00ca4699a0dbbc682f444, 22, 145.89, 12, 1424
da4941e0cfee3f6b75ebdf288d69ab6b38debba96db57ddf3f4bcd8f99b04bd1, 1d3fec2f1517a0c12bc2732288269e8a11a5255976c3c0b54ff586f30bd1eee6, 47, 148.79, 13, 1408
164b5b90ac2b11e992062ba2a7c442685898514e793b0cc7b6200b24f8eaf383, da4941e0cfee3f6b75ebdf288d69ab6b38debba96db57ddf3f4bcd8f99b04bd1, 30, 156.41, 14, 1232
7c89140f85a4fd760e04ca12773ff76f873d71e381f6b0a58de44c59937a1a42, 3dcf6ce2e01f61cb2e15d193a90f9079f83a245191f00ca4699a0dbbc682f444, 17, 156.85, 12, 1264
f10fe35c197d2a616bad563688368b2e988cf84a5ea884bc80755a3a4cfd8f96, 164b5b90ac2b11e992062ba2a7c442685898514e793b0cc7b6200b24f8eaf383, 30, 158.49, 15, 1256
a55071aeb27fc1f5d5861414e79800075b6b23e209bfb0773a3dbdb3e4230e21, f10fe35c197d2a616bad563688368b2e988cf84a5ea884bc80755a3a4cfd8f96, 16, 161.73, 16, 1384
c89a68de25baff21170caad0b45c04ae2c3d56f8389106cee78601270b7be621, f1254f603a10a8dbfa32af207d7c702259d198683ab2d9ab13336ac8671e9a30, 8, 177.83, 18, 1488
f1254f603a10a8dbfa32af207d7c702259d198683ab2d9ab13336ac8671e9a30, a55071aeb27fc1f5d5861414e79800075b6b23e209bfb0773a3dbdb3e4230e21, 22, 183.08, 17, 1320
54a6986d1835ca8ff62bda37378b57d221380bd8818c5d1575f9350a17ad4203, f1254f603a10a8dbfa32af207d7c702259d198683ab2d9ab13336ac8671e9a30, 7, 188.15, 18, 1464
567c364e6f740dbb0d5be8efca5284294ecdd8507659dd79aa29f6306a172b24, c89a68de25baff21170caad0b45c04ae2c3d56f8389106cee78601270b7be621, 25, 194.49, 19, 1336
fa4c2aa777218a14c0fcb3debc29b3e00f49a83423c370d21456846a58784aa7, 567c364e6f740dbb0d5be8efca5284294ecdd8507659dd79aa29f6306a172b24, 34, 201.18, 20, 1480
4474c4ca5cea72090a7e2d0927f7e9f3c8f5120466ad52388030d94964fe432e, 567c364e6f740dbb0d5be8efca5284294ecdd8507659dd79aa29f6306a172b24, 41, 211.91, 20, 1496
9c9d3593dc6c220485c054bf8c80e4944b41dfe5deb1923fd6c0140206507d4f, c6fb68ff4d2867e1433c85160c5fb854de73a4972830dd1367e262f4c33cfa68, 0, 214.47, 22, 1344
c6fb68ff4d2867e1433c85160c5fb854de73a4972830dd1367e262f4c33cfa68, fa4c2aa777218a14c0fcb3debc29b3e00f49a83423c370d21456846a58784aa7, 13, 216.65, 21, 1360
54561fd492d3ea0843a033089dd0e7820faa553df0ced94581bc40a4d25c5281, 328e4212a42016e9b5cfff464d7372f11d8cd37bf396957235d66e9c512b8054, 42, 218.21, 23, 1560
328e4212a42016e9b5cfff464d7372f11d8cd37bf396957235d66e9c512b8054, c6fb68ff4d2867e1433c85160c5fb854de73a4972830dd1367e262f4c33cfa68, 13, 223.83, 22, 1296
d2956e3388e4a6ae90859e0c766554d3b0e83f6d7327997a40c1dc33fc5d8467, c6fb68ff4d2867e1433c85160c5fb854de73a4972830dd1367e262f4c33cfa68, 14, 223.98, 22, 1448
7830f4192fdf5394d467953966f3af84475fb5e7435b609d0be75473168dc13c, fa4c2aa777218a14c0fcb3debc29b3e00f49a83423c370d21456846a58784aa7, 11, 225.08, 21, 1320
4489a9b15ed78052909ef9f529aea38e4305f493baecbd3ddfe6fd561a1fbe2e, 54561fd492d3ea0843a033089dd0e7820faa553df0ced94581bc40a4d25c5281, 18, 235.28, 24, 1520
0094ce4c330fd80bfa5c2225e5938aaa96c7b97f0190d6195e47721fb74553f8, 4489a9b15ed78052909ef9f529aea38e4305f493baecbd3ddfe6fd561a1fbe2e, 41, 250.29, 25, 1656
4083c7d51f616a827b247c9c0ea010ecca0f8af07fdadc359251a953074c520b, 0094ce4c330fd80bfa5c2225e5938aaa96c7b97f0190d6195e47721fb74553f8, 25, 252.45, 26, 1520
63fdab9873dbf3f5ad6ab0087fdf316144c394f0475a46d55412b6ec68b6a42b, 0094ce4c330fd80bfa5c2225e5938aaa96c7b97f0190d6195e47721fb74553f8, 26, 256.67, 26, 1528
ed95221a5f71f25fdd3321f17b02a092910a3064545278802c3db23fbe62f0ff, 4083c7d51f616a827b247c9c0ea010ecca0f8af07fdadc359251a953074c520b, 30, 261.18, 27, 1408
b9eae9e162341fe466be85767378d5f3be9a2a124331d77f6ad40676f178f212, 0094ce4c330fd80bfa5c2225e5938aaa96c7b97f0190d6195e47721fb74553f8, 41, 265.35, 26, 1536
e597ea29cf9d215d824b122595ffdd289ab8c870d9998cf104be449c03c733ab, ed95221a5f71f25fdd3321f17b02a092910a3064545278802c3db23fbe62f0ff, 10, 314.28, 28, 1288
5d4a7a58493fc88e88711dc5e497c99e2aba1725651d683005f73c91b18f5403, e597ea29cf9d215d824b122595ffdd289ab8c870d9998cf104be449c03c733ab, 17, 319.93, 29, 1832
977a26fb152a3949ec1684e618cee82c5fe53d05a4fd25ab707c85de4baea95f, 5d4a7a58493fc88e88711dc5e497c99e2aba1725651d683005f73c91b18f5403, 37, 322.50, 30, 1712
be404ef0b8e683a03bed23708262aad83fb5fc5a0824dd6f40d0442c50535db3, e597ea29cf9d215d824b122595ffdd289ab8c870d9998cf104be449c03c733ab, 44, 326.73, 29, 1888
ead3e8593bdf23f5f6750eada5cce7e1e01f7010c8b458db13b34babc71f4764, 977a26fb152a3949ec1684e618cee82c5fe53d05a4fd25ab707c85de4baea95f, 32, 338.57, 31, 1432
8cf6735cddcdfd412c136aaa5894f376ae176a5ce897dddbbeba33223a08e485, ead3e8593bdf23f5f6750eada5cce7e1e01f7010c8b458db13b34babc71f4764, 8, 346.99, 32, 1608
5a478472aa34e5433dcdd964eb11b32b27faca7ac9f5aef919faa3104e6f0be7, 8cf6735cddcdfd412c136aaa5894f376ae176a5ce897dddbbeba33223a08e485, 32, 355.39, 33, 1280
c3584a219be89c3817855c27bc300bfbd12d2a5db0c2bb4288c235e3163c96ba, 5a478472aa34e5433dcdd964eb11b32b27faca7ac9f5aef919faa3104e6f0be7, 47, 374.83, 34, 1432
b4f691a353e2f99a1a87ade935e94da849902502d06a96cde38bdb5db59979de, c3584a219be89c3817855c27bc300bfbd12d2a5db0c2bb4288c235e3163c96ba, 43, 375.50, 35, 1496
41b469d5c0fbc3bad147aac69c506f2e70688ab6a04f6865869534db26053451, c3584a219be89c3817855c27bc300bfbd12d2a5db0c2bb4288c235e3163c96ba, 6, 378.20, 35, 1496
26472cf2067d3e10774a3c445a036666148fad34ab271f3c77e1d1a2aaefb9f4, b4f691a353e2f99a1a87ade935e94da849902502d06a96cde38bdb5db59979de, 40, 404.94, 36, 1568
0325ad8479d8f0dcbe980f68d44cb21f69acb566e6b495edaf03406ff2a295ff, 26472cf2067d3e10774a3c445a036666148fad34ab271f3c77e1d1a2aaefb9f4, 12, 422.94, 37, 1688
b777d0e9e21a9809c240b7f00ea37dca3dd85ccb86a3f15659991fe770ca3949, 0325ad8479d8f0dcbe980f68d44cb21f69acb566e6b495edaf03406ff2a295ff, 42, 432.20, 38, 1592
56a5ebd2140688d5f6bb002cad9a5896fce05e2f807604c160dbc16826e01e5b, b777d0e9e21a9809c240b7f00ea37dca3dd85ccb86a3f15659991fe770ca3949, 33, 434.43, 39, 1472
f9a853b6fc7f831f55be822282af072498ac1e52286dd788a18a65f3526ce8c8, 56a5ebd2140688d5f6bb002cad9a5896fce05e2f807604c160dbc16826e01e5b, 39, 454.62, 40, 1360
e2f58ad8dd3ac66ca8bdb608238eac54ab0bb80a68eb0c8ee880f42cd63b51d4, 56a5ebd2140688d5f6bb002cad9a5896fce05e2f807604c160dbc16826e01e5b, 35, 456.80, 40, 1352
ef67bae8f5707f62522d52a77d7ccf27b20f30bed910be874ed36f201360bf1c, 56a5ebd2140688d5f6bb002cad9a5896fce05e2f807604c160dbc16826e01e5b, 11, 463.59, 40, 1368
65fa055ad44064b331357dd1cd5ca70b24b90eda73f0726a056e1c42b8208c95, ef67bae8f5707f62522d52a77d7ccf27b20f30bed910be874ed36f201360bf1c, 32, 472.51, 41, 1496
66b03632c8b9b88bc9b85edaaa06a79412b10787890ef385e99317a5947b4db8, 9da7806cca54b48a881513da0edbe4b87f86f89f01e416c0efcdd16092111c1a, 47, 495.87, 43, 1312
6a98d9ef938c154ea02698265be07fb71c987504c5948fb290850b0846d00566, ef67bae8f5707f62522d52a77d7ccf27b20f30bed910be874ed36f201360bf1c, 17, 498.44, 41, 1496
9da7806cca54b48a881513da0edbe4b87f86f89f01e416c0efcdd16092111c1a, 65fa055ad44064b331357dd1cd5ca70b24b90eda73f0726a056e1c42b8208c95, 11, 499.07, 42, 1432
8a16a95d666730a0941c354159ae6e3135e79350c1fbcf5417999a5358334dad, 66b03632c8b9b88bc9b85edaaa06a79412b10787890ef385e99317a5947b4db8, 16, 507.21, 44, 1336
b2a2951c6eaf8890a3ebb6a976ce438c43b7531288108f07502bf371a941171b, 8a16a95d666730a0941c354159ae6e3135e79350c1fbcf5417999a5358334dad, 20, 526.55, 45, 1520
e158bc7b3d5aebfacbe95a76281557346e85cf810a779bbbe2d49361b452fbc9, b2a2951c6eaf8890a3ebb6a976ce438c43b7531288108f07502bf371a941171b, 19, 540.61, 46, 1368
6c6474ec6c71bf9f710db735d13faa1793a3c24ae0f5b1ba94e2d33670601227, e158bc7b3d5aebfacbe95a76281557346e85cf810a779bbbe2d49361b452fbc9, 30, 560.02, 47, 1544
22172d8cc5def688893c7a28e2bfc13a628c7eacb44515201eb64763cecb80b7, b020116addfc8d4ecca38a951e1c7eeb34aee431991de68242741a9893699614, 34, 568.05, 49, 1208
b020116addfc8d4ecca38a951e1c7eeb34aee431991de68242741a9893699614, 6c6474ec6c71bf9f710db735d13faa1793a3c24ae0f5b1ba94e2d33670601227, 46, 572.20, 48, 1472
4773d26061eba1b8a6b4aa0a80b04df068d32d8e9015c662dedc46d3f28e14d4, 22172d8cc5def688893c7a28e2bfc13a628c7eacb44515201eb64763cecb80b7, 7, 603.92, 50, 1304
4b17e4d5c714797daf5d1d3a27bbc4584aa91df5e22e093103ca0feb78514114, 4773d26061eba1b8a6b4aa0a80b04df068d32d8e9015c662dedc46d3f28e14d4, 13, 612.95, 51, 1568
