BlockId, ParentId, creatorId, Arrival Time, Depth, Block-Size
be819d3af9721464f5b7dc5af7b91f3fea806ed5112e25d16fce17b5c4e3511d, -1, -1, 0.00, 0, 0
c134b35c58de5d6e4e0d80c93b9d9d719ce2e163e7d0fc0f283436286dcb5150, be819d3af9721464f5b7dc5af7b91f3fea806ed5112e25d16fce17b5c4e3511d, 0, 10.02, 1, 8
e678293ed274704f414b76fcab490adecc4e6a2e42a160962a913072864e69f2, be819d3af9721464f5b7dc5af7b91f3fea806ed5112e25d16fce17b5c4e3511d, 48, 15.13, 1, 8
bc6ef2b0a6bbcd49c8598054abcbaec2a76470d5d6e647f3890dee1152bacf53, c134b35c58de5d6e4e0d80c93b9d9d719ce2e163e7d0fc0f283436286dcb5150, 22, 16.18, 2, 40
f30c18e096a4f9ad2157c693dcdb1a74381490146f880654b6730601882b781b, bc6ef2b0a6bbcd49c8598054abcbaec2a76470d5d6e647f3890dee1152bacf53, 0, 26.68, 3, 16
5b19be0e0cd7a0e2aa21ffe72d02f17e1a2b6ce44a950e61c046a4f36f048a8f, bc6ef2b0a6bbcd49c8598054abcbaec2a76470d5d6e647f3890dee1152bacf53, 42, 31.45, 3, 96
4aca44d6cfe4b5c6329f825d82736643c4f57525dc75c1acb57b34213201360a, f30c18e096a4f9ad2157c693dcdb1a74381490146f880654b6730601882b781b, 39, 38.04, 4, 104
42aac75e3699699828aa2d9b5af3c60e5a188f93249ec5f79b2590e32156c489, f30c18e096a4f9ad2157c693dcdb1a74381490146f880654b6730601882b781b, 18, 41.29, 4, 104
4761ccc1c2c59994f1d110b120d819ec6c8f4fe73ea39521057852ecc96ac597, 4aca44d6cfe4b5c6329f825d82736643c4f57525dc75c1acb57b34213201360a, 0, 42.90, 5, 152
2169be1ee4cd50a90e0a1f96999cd67225cdddf0da1b349b43a4ed749ebe9bc4, 42aac75e3699699828aa2d9b5af3c60e5a188f93249ec5f79b2590e32156c489, 18, 58.86, 5, 208
6d89dc3d531fd982ccb1a061938312ef8805dcb91f7968614dbcc0ea152ef608, 4761ccc1c2c59994f1d110b120d819ec6c8f4fe73ea39521057852ecc96ac597, 44, 67.32, 6, 200
7230fd68893bec8892d03d5983cd85346778a3b8ca8173d2e056c3f429becf05, 6d89dc3d531fd982ccb1a061938312ef8805dcb91f7968614dbcc0ea152ef608, 0, 74.52, 7, 400
88ff986f1edfd32ecfceb4c88951cec59bb1c6af630870b526ad05ba3fe0b57c, 6d89dc3d531fd982ccb1a061938312ef8805dcb91f7968614dbcc0ea152ef608, 49, 79.28, 7, 424
1609c165a2a6f8bd971a8010d5efd92e6aad3ba2d051c5147333256077e689f1, 7230fd68893bec8892d03d5983cd85346778a3b8ca8173d2e056c3f429becf05, 0, 101.39, 8, 776
40212a50c4260b44b2bd64be3441ae1a3798274f1136976e6c95043309b0d16d, 7230fd68893bec8892d03d5983cd85346778a3b8ca8173d2e056c3f429becf05, 16, 102.57, 8, 824
3a21b8fcd6c61e69003dca441f6b9882ff58521f07855d3451cf783b29bb4f95, 1609c165a2a6f8bd971a8010d5efd92e6aad3ba2d051c5147333256077e689f1, 0, 126.03, 9, 944
d72e638b8f833a20672547f4a91746c1877b30266ece8cec0e617d8b0e58c7c9, 3a21b8fcd6c61e69003dca441f6b9882ff58521f07855d3451cf783b29bb4f95, 0, 152.75, 10, 1344
9900778a3e5e7ec2651499e4d1058f2cb787e7a4002db35cedd02b4a8a0cc931, 1609c165a2a6f8bd971a8010d5efd92e6aad3ba2d051c5147333256077e689f1, 46, 160.22, 9, 968
2fbf9f13d621a8696f03386bdb17d31fc79d13331151eacc7a5a694e7406d113, d72e638b8f833a20672547f4a91746c1877b30266ece8cec0e617d8b0e58c7c9, 0, 176.71, 11, 1656
c6c1ee031fa1ee1516ceafc089104cf3335a3f4670a1080ad1d08adfbdd3b72e, d72e638b8f833a20672547f4a91746c1877b30266ece8cec0e617d8b0e58c7c9, 26, 179.43, 11, 1488
f1c8ee766d7dcc96ca3600699e754619e586da59fa05b62c7a6dd86a2e2e342d, d72e638b8f833a20672547f4a91746c1877b30266ece8cec0e617d8b0e58c7c9, 40, 180.37, 11, 1488
e8b91f9412c41e964be051da583a0a263796d5f078eed6d5121c78d48e700bf9, 2fbf9f13d621a8696f03386bdb17d31fc79d13331151eacc7a5a694e7406d113, 0, 182.00, 12, 1680
008b09640626f7f52847aa2fec3d6cf1e3bc6e59a02b67525c0058a1fe4ec3ab, e8b91f9412c41e964be051da583a0a263796d5f078eed6d5121c78d48e700bf9, 0, 235.44, 13, 1536
afc8266682ccb63750471e5b8d3da23e30ee956b5ddf793e94e96e952b821f06, c6c1ee031fa1ee1516ceafc089104cf3335a3f4670a1080ad1d08adfbdd3b72e, 26, 248.07, 12, 1512
8e9a2087dc4eaec963017bbd2525acf1186cc2d10eb17d73b52ac1e976be87fe, 008b09640626f7f52847aa2fec3d6cf1e3bc6e59a02b67525c0058a1fe4ec3ab, 0, 248.72, 14, 2104
ce74d90bc77a8d3ddd0b628e78d0bd7c12b23b7d4e2042b54c2a7e2c2ffc2335, 008b09640626f7f52847aa2fec3d6cf1e3bc6e59a02b67525c0058a1fe4ec3ab, 32, 254.79, 14, 1832
55c2eacbbb59056c02e2e7f577dc35eb8a66d8f77141c34c683230e9d43f8064, 8e9a2087dc4eaec963017bbd2525acf1186cc2d10eb17d73b52ac1e976be87fe, 22, 259.95, 15, 1760
27d45816f7bcc3731c84687eeaf2ca035085bcabc245d17483be95c95333b635, 55c2eacbbb59056c02e2e7f577dc35eb8a66d8f77141c34c683230e9d43f8064, 36, 272.19, 16, 1624
52e687c32298d7206928b831fce3832292ea25da2327287a1130d108dd067526, 27d45816f7bcc3731c84687eeaf2ca035085bcabc245d17483be95c95333b635, 49, 286.41, 17, 1448
b0455364134a6a3958dffab377454770a77a56d004ea91d5428540135c6e1197, 52e687c32298d7206928b831fce3832292ea25da2327287a1130d108dd067526, 32, 323.44, 18, 1552
027f2a2c0a1488476b8580651b9976b0a1c485addba73843a37115424f7195cd, 52e687c32298d7206928b831fce3832292ea25da2327287a1130d108dd067526, 46, 328.57, 18, 1656
a7f59ec7080e76484b3252b8486d12363648e048a53b5b01bb28da786a2df561, b0455364134a6a3958dffab377454770a77a56d004ea91d5428540135c6e1197, 34, 333.95, 19, 1344
a6f0b01b4b427d53df1f817b7e1bf91f915a5a74fb2be80fdc69bb96c0f92065, a7f59ec7080e76484b3252b8486d12363648e048a53b5b01bb28da786a2df561, 40, 345.77, 20, 1432
ae3746bd9b08e39837f391229f38d089c2b22301c8aa83eea18354fc012fd4b5, a6f0b01b4b427d53df1f817b7e1bf91f915a5a74fb2be80fdc69bb96c0f92065, 0, 347.76, 21, 1328
2c2649f1507d4ba9d819fb9fa41779b04ee85c4217eee8174588315165e50217, ae3746bd9b08e39837f391229f38d089c2b22301c8aa83eea18354fc012fd4b5, 0, 348.63, 22, 1472
cb25c2af7825be32f7e64cd211419f15a4c62d773be1f7b7c71f2cf1ab9839f9, a6f0b01b4b427d53df1f817b7e1bf91f915a5a74fb2be80fdc69bb96c0f92065, 47, 351.64, 21, 1480
3b57eecc9423192f5c85f8dae63e1a54a2674d0cdf2086cb459c85f2d52282a9, 2c2649f1507d4ba9d819fb9fa41779b04ee85c4217eee8174588315165e50217, 30, 359.40, 23, 1440
f69c5fdcd055c4cc21bfc2ac5ba65d863dcb5c679e6d74a99874cb882f96cbfe, 3b57eecc9423192f5c85f8dae63e1a54a2674d0cdf2086cb459c85f2d52282a9, 0, 369.14, 24, 1808
