BlockId, ParentId, creatorId, Arrival Time, Depth, Block-Size
be819d3af9721464f5b7dc5af7b91f3fea806ed5112e25d16fce17b5c4e3511d, -1, -1, 0.00, 0, 0
924866df700f49473e6721805d23e87d3d531d9abb0800772d507ac6db2c2804, be819d3af9721464f5b7dc5af7b91f3fea806ed5112e25d16fce17b5c4e3511d, 45, 20.92, 1, 8
39c144c5aaf65a162afba929c60253357c50b155bf5d65966198f3fd75bb2775, 924866df700f49473e6721805d23e87d3d531d9abb0800772d507ac6db2c2804, 19, 27.56, 2, 32
a15f98e63d20269e71ae4ae7d88ce018472f402b3666e55c25d4151c37772808, 924866df700f49473e6721805d23e87d3d531d9abb0800772d507ac6db2c2804, 45, 27.96, 2, 8
550af2fed9274d79056fa4020a204e6adca4e20a26053736d7d3b7d0e96eb634, 924866df700f49473e6721805d23e87d3d531d9abb0800772d507ac6db2c2804, 33, 28.56, 2, 32
662a225ee5d6f6c8c662ed07f38d9f4d700f343d258c5873dc2e4fe43a77fd51, 550af2fed9274d79056fa4020a204e6adca4e20a26053736d7d3b7d0e96eb634, 41, 30.68, 3, 48
50ae4533a2180b979aac7d113a8a60a6433eebc6cebfba3a8d56f4a26c6cc68d, 662a225ee5d6f6c8c662ed07f38d9f4d700f343d258c5873dc2e4fe43a77fd51, 26, 35.38, 4, 96
e2852a5040973c7e00b9d21e08c741ba3af817df74ede236d63f405fdc641cbb, 50ae4533a2180b979aac7d113a8a60a6433eebc6cebfba3a8d56f4a26c6cc68d, 29, 65.34, 5, 152
cc04e6b049549db242a0a4ec7e70eb9c279485f380f2fd74a0e17237f43ef031, 50ae4533a2180b979aac7d113a8a60a6433eebc6cebfba3a8d56f4a26c6cc68d, 17, 67.58, 5, 208
94f327a3a6720cefe7f67f78421f010aac6a63dce60020aa68e3fdec146e03c1, e2852a5040973c7e00b9d21e08c741ba3af817df74ede236d63f405fdc641cbb, 18, 69.36, 6, 424
7b80aeeca6f10f71991aa48d6df5e0bb3ce3ec57c9ab167a32000f4aee135712, 94f327a3a6720cefe7f67f78421f010aac6a63dce60020aa68e3fdec146e03c1, 27, 77.21, 7, 736
3efbe37b7428324afb01ab5145c2c62a9c2e09d6457845e8d2e22eade9f8b735, 7b80aeeca6f10f71991aa48d6df5e0bb3ce3ec57c9ab167a32000f4aee135712, 0, 93.67, 8, 632
1e9ea6d8606cda306ad2259bcc8c08b47443d41ba1af0bf1e5ac4f0c8b24a1de, 7b80aeeca6f10f71991aa48d6df5e0bb3ce3ec57c9ab167a32000f4aee135712, 44, 94.58, 8, 720
c29351b4b16338fb11726de285f74bb9794fc61af87a5747d3bcbf3dcb01a4da, 1e9ea6d8606cda306ad2259bcc8c08b47443d41ba1af0bf1e5ac4f0c8b24a1de, 35, 110.21, 9, 1304
446051f61915f9570ceae694afde67552f400bc5bbab6cdf568cae1b9156fc33, c29351b4b16338fb11726de285f74bb9794fc61af87a5747d3bcbf3dcb01a4da, 33, 118.35, 10, 1200
4e91a1c21d26deced3791c12e47ea85e6cb9b8c2c8427fb8cc74f8df0f9b0bc6, 446051f61915f9570ceae694afde67552f400bc5bbab6cdf568cae1b9156fc33, 0, 122.51, 11, 1336
fdd73548715ca66ff77b20b6ebb90e6f949de4cc8ccea401b19d1cfd6ab7841e, 446051f61915f9570ceae694afde67552f400bc5bbab6cdf568cae1b9156fc33, 46, 124.77, 11, 1360
02d5e80234b73fbc06f3733a300a0189dcaa1d8d061a8f1c42b011ce04185b9c, 4e91a1c21d26deced3791c12e47ea85e6cb9b8c2c8427fb8cc74f8df0f9b0bc6, 18, 126.31, 12, 1256
a22e5fc0927dc6c694a845cf50871e67ddd969f659b0231c004db5bfcad16400, 02d5e80234b73fbc06f3733a300a0189dcaa1d8d061a8f1c42b011ce04185b9c, 0, 148.92, 13, 1192
096ee984aaf0088a177f2047ffa61f51d242f8b5b873ae33e16da10aa6f244ca, 02d5e80234b73fbc06f3733a300a0189dcaa1d8d061a8f1c42b011ce04185b9c, 26, 150.49, 13, 1200
d3493c341a566c30c03a6081d0c342c2a1121b007a5ad56406d27809b7da6098, a22e5fc0927dc6c694a845cf50871e67ddd969f659b0231c004db5bfcad16400, 0, 158.11, 14, 1328
0f09df7aa5ab2db731a0a739df129fb487fbcfa8900be7c8aad816acbb120dcc, a22e5fc0927dc6c694a845cf50871e67ddd969f659b0231c004db5bfcad16400, 32, 159.65, 14, 1400
