BlockId, ParentId, creatorId, Arrival Time, Cpu-Type, Network-Type, Block-Size
0, -1, -1, 0.00, 1, 1, 8
73, 0, 72, 3.89, 1, 0, 8
187, 73, 96, 6.23, 1, 1, 8
232, 187, 57, 6.57, 1, 1, 32
313, 232, 94, 9.61, 1, 1, 24
336, 232, 20, 10.81, 1, 1, 24
496, 313, 42, 15.00, 0, 0, 112
599, 496, 14, 19.74, 1, 1, 104
652, 599, 72, 25.35, 1, 0, 304
699, 599, 31, 25.55, 1, 0, 312
710, 652, 39, 26.50, 1, 1, 584
816, 710, 71, 28.00, 1, 1, 664
969, 816, 26, 34.51, 0, 1, 984
1000, 816, 31, 35.64, 1, 0, 1064
1071, 969, 23, 39.19, 1, 0, 1736
1125, 1071, 20, 43.28, 1, 1, 2192
1234, 1125, 62, 46.80, 1, 1, 2176
1392, 1234, 51, 49.49, 1, 0, 2520
1483, 1392, 29, 61.31, 1, 0, 2352
1511, 1483, 71, 63.62, 1, 1, 2304
1633, 1511, 78, 71.00, 1, 1, 2384
1769, 1633, 95, 80.94, 1, 0, 2488
1771, 1633, 1, 81.80, 1, 0, 2480
1897, 1769, 97, 87.21, 1, 0, 2448
1807, 1771, 1, 87.35, 1, 0, 2456
1993, 1897, 93, 95.42, 1, 0, 2360
2007, 1993, 76, 97.10, 1, 1, 2400
2137, 2007, 57, 97.74, 1, 1, 2344
2206, 2137, 20, 98.73, 1, 1, 2176
2101, 1993, 51, 98.94, 1, 0, 2352
