BlockId, ParentId, creatorId, Arrival Time, Depth, Block-Size
be819d3af9721464f5b7dc5af7b91f3fea806ed5112e25d16fce17b5c4e3511d, -1, -1, 0.00, 0, 0
8d80b265a1c1b2a2daf6edf7145b52ff748cb2ace9598422cacf3dc3170a5d84, be819d3af9721464f5b7dc5af7b91f3fea806ed5112e25d16fce17b5c4e3511d, 39, 8.62, 1, 8
c09ec654559b98a8d7054c7e3f0251e4bc39b231248453caa22810ee653086d3, 8d80b265a1c1b2a2daf6edf7145b52ff748cb2ace9598422cacf3dc3170a5d84, 0, 20.14, 2, 24
e27f5e2d407a4888c425ac4173715caa575d5b2dea1d74506498b150d7642fda, c09ec654559b98a8d7054c7e3f0251e4bc39b231248453caa22810ee653086d3, 0, 20.81, 3, 8
54a061e4b1e368ea376e2e306027eefd8a99c874d89f1e720293994ffc99e0d9, 8d80b265a1c1b2a2daf6edf7145b52ff748cb2ace9598422cacf3dc3170a5d84, 41, 23.27, 2, 24
7c3b550d2593c73267ea4694b5589c1975cdfcdb61a4d03d0a68f1cb0099f255, e27f5e2d407a4888c425ac4173715caa575d5b2dea1d74506498b150d7642fda, 30, 77.97, 4, 40
df3fcc3049cbd5725edbfaf1c60ab661c38e7a535adb9a4ca8a48e07cf95c067, 7c3b550d2593c73267ea4694b5589c1975cdfcdb61a4d03d0a68f1cb0099f255, 35, 100.79, 5, 96
d653df12c3c80d78c7a1c68843ea52eafea4b310c619614d9072f435f50259dc, df3fcc3049cbd5725edbfaf1c60ab661c38e7a535adb9a4ca8a48e07cf95c067, 42, 107.31, 6, 272
8f2ceeecaec6f1d9b0f6c0320e9aa89133c942b6eaae69ca3e50b0a5bf5b9ecd, d653df12c3c80d78c7a1c68843ea52eafea4b310c619614d9072f435f50259dc, 25, 112.04, 7, 304
573929731935aeebac42ce913766c14ef4d023697011d46f6e0e56ad86b9a696, 8f2ceeecaec6f1d9b0f6c0320e9aa89133c942b6eaae69ca3e50b0a5bf5b9ecd, 15, 115.56, 8, 856
d659af79760dd3c932391516209cd5c6454f4093aaa30726584c3ad16fa7a671, 573929731935aeebac42ce913766c14ef4d023697011d46f6e0e56ad86b9a696, 32, 122.11, 9, 1176
7d859268234d33fb4a6271453fb198307e87e3a54948e31d303c79bb1f4a0b9f, d659af79760dd3c932391516209cd5c6454f4093aaa30726584c3ad16fa7a671, 29, 133.40, 10, 1496
7c1c1458bde3b3a7251e01a4224d10c9a178653207e95195ce79417cbbbccf72, 7d859268234d33fb4a6271453fb198307e87e3a54948e31d303c79bb1f4a0b9f, 35, 136.75, 11, 1408
dcd1c583a2b3e90e3e33539548350eab10b479071a33df96e8b8ce19d705dfb3, 7c1c1458bde3b3a7251e01a4224d10c9a178653207e95195ce79417cbbbccf72, 0, 147.74, 12, 1256
3a2676a09de61830d803b708fea8f1b3435e5ca7186b869d8538611cb53e37f8, 7c1c1458bde3b3a7251e01a4224d10c9a178653207e95195ce79417cbbbccf72, 40, 160.84, 12, 1272
a5dd285cc127917ac9c88f257989b35b5058f1b0ed811cc29d011dffb259c408, dcd1c583a2b3e90e3e33539548350eab10b479071a33df96e8b8ce19d705dfb3, 0, 167.74, 13, 1624
8d57ece97baf1e3c168637f03fcdfb50e7ebf3811658b16b089658d519606296, 3a2676a09de61830d803b708fea8f1b3435e5ca7186b869d8538611cb53e37f8, 24, 178.31, 13, 1488
4bd740f2e431b685912411aaef80df6124874ecf914ff15cadce730455b70612, a5dd285cc127917ac9c88f257989b35b5058f1b0ed811cc29d011dffb259c408, 0, 179.02, 14, 1392
33962f524900e3570b451350635b5c5f21823dfbf7c91159c18f099402285234, 8d57ece97baf1e3c168637f03fcdfb50e7ebf3811658b16b089658d519606296, 42, 194.47, 14, 1424
