BlockId, ParentId, creatorId, Arrival Time, Cpu-Type, Network-Type, Block-Size
0, -1, -1, 0.00, 1, 1, 8
28, 0, 27, 4.64, 1, 1, 8
116, 28, 14, 14.11, 1, 0, 8
223, 116, 11, 32.76, 1, 1, 32
375, 223, 8, 42.91, 1, 0, 48
494, 375, 38, 44.36, 0, 1, 136
548, 494, 63, 50.72, 1, 1, 168
696, 548, 30, 61.58, 1, 0, 592
759, 696, 14, 62.27, 1, 0, 576
841, 759, 95, 66.97, 1, 1, 944
977, 841, 93, 90.73, 1, 0, 1312
1097, 977, 31, 98.20, 1, 0, 2256
1156, 1097, 13, 104.02, 1, 1, 2880
1291, 1156, 69, 109.49, 0, 0, 2576
1347, 1291, 2, 125.98, 1, 1, 2568
1444, 1347, 59, 126.52, 1, 1, 2696
1600, 1444, 8, 137.00, 1, 0, 2352
1670, 1600, 85, 144.53, 1, 0, 2608
1709, 1670, 64, 152.67, 0, 1, 2728
1817, 1709, 12, 153.86, 1, 1, 2320
1958, 1817, 25, 201.62, 1, 1, 2496
2019, 1958, 55, 225.16, 1, 1, 2856
2099, 1958, 48, 228.14, 1, 0, 2864
2118, 2019, 44, 229.55, 1, 1, 2920
2293, 2118, 7, 232.77, 1, 0, 2664
2378, 2293, 18, 252.04, 1, 1, 2320
2358, 2293, 85, 253.54, 1, 0, 2272
2417, 2378, 20, 253.67, 1, 1, 2592
2575, 2417, 15, 264.85, 1, 1, 2352
2630, 2575, 72, 271.26, 0, 1, 2256
2745, 2630, 98, 281.17, 1, 1, 2328
2869, 2745, 95, 289.59, 1, 1, 2480
2949, 2869, 24, 292.77, 1, 0, 2352
2929, 2869, 55, 293.16, 1, 1, 2360
2980, 2869, 8, 293.70, 1, 0, 2336
3010, 2949, 22, 295.36, 1, 1, 2448
3144, 3010, 99, 296.74, 1, 1, 2232
3270, 3144, 88, 300.61, 1, 1, 2368
3252, 3144, 89, 301.66, 1, 0, 2360
3372, 3270, 36, 337.93, 1, 0, 2416
3479, 3372, 78, 344.33, 1, 0, 3048
3501, 3479, 78, 375.48, 1, 0, 2760
3537, 3479, 2, 375.77, 1, 1, 2856
3661, 3501, 85, 382.17, 1, 0, 2840
3784, 3661, 65, 413.81, 1, 1, 2560
3862, 3784, 7, 426.06, 1, 0, 2808
4000, 3862, 30, 436.66, 1, 0, 2480
4023, 4000, 92, 457.90, 1, 1, 2504
4186, 4023, 37, 477.61, 1, 0, 2712
4217, 4186, 55, 491.24, 1, 1, 2624
4310, 4217, 84, 507.73, 0, 1, 2560
4488, 4310, 8, 568.15, 1, 0, 2648
4540, 4488, 54, 586.68, 1, 1, 3112
4638, 4540, 12, 598.04, 1, 1, 2864
4779, 4638, 88, 609.31, 1, 1, 2496
4815, 4779, 49, 631.15, 1, 0, 2392
5000, 4815, 8, 642.40, 1, 0, 2616
5082, 5000, 83, 646.07, 1, 0, 2560
5135, 5082, 50, 656.02, 1, 1, 2408
5288, 5135, 89, 665.03, 1, 0, 2512
5366, 5288, 65, 666.89, 1, 1, 2304
5476, 5366, 83, 671.07, 1, 0, 2400
5590, 5476, 24, 676.09, 1, 0, 2504
5651, 5590, 63, 686.36, 1, 1, 2288
5740, 5651, 36, 692.62, 1, 0, 2496
5881, 5740, 37, 716.93, 1, 0, 2592
5988, 5881, 34, 724.22, 1, 0, 2912
6089, 5988, 49, 729.61, 1, 0, 2536
6159, 6089, 20, 739.19, 1, 1, 2496
6270, 6159, 36, 761.39, 1, 0, 2592
6382, 6270, 65, 774.82, 1, 1, 2992
6436, 6382, 58, 778.20, 1, 1, 2696
6533, 6436, 92, 782.59, 1, 1, 2328
6628, 6533, 80, 792.49, 1, 1, 2456
6779, 6628, 98, 799.58, 1, 1, 2504
6835, 6779, 72, 808.10, 0, 1, 2648
6989, 6835, 48, 823.39, 1, 0, 2664
7045, 6989, 77, 824.60, 1, 1, 2768
7135, 7045, 80, 840.13, 1, 1, 2544
7294, 7135, 41, 844.79, 1, 0, 2616
7321, 7294, 2, 854.44, 1, 1, 2392
7489, 7321, 89, 859.32, 1, 0, 2792
7584, 7489, 14, 865.03, 1, 0, 2488
7654, 7584, 64, 871.98, 0, 1, 2632
7759, 7654, 80, 903.08, 1, 1, 2536
7884, 7759, 36, 920.56, 1, 0, 3064
7931, 7884, 54, 953.57, 1, 1, 3144
8065, 7931, 9, 956.90, 1, 0, 3280
8018, 7931, 18, 958.05, 1, 1, 3304
8068, 7931, 48, 958.72, 1, 0, 3288
8110, 8065, 42, 978.98, 1, 1, 2520
8226, 8110, 47, 984.83, 1, 1, 3016
