BlockId, ParentId, creatorId, Arrival Time, Cpu-Type, Network-Type, Block-Size
0, -1, -1, 0.00, 1, 1, 8
24, 0, 23, 15.43, 1, 0, 8
71, 24, 21, 19.52, 1, 1, 16
124, 71, 30, 21.38, 0, 0, 32
185, 124, 28, 44.85, 0, 0, 40
235, 185, 27, 48.21, 1, 1, 288
289, 235, 9, 58.56, 1, 1, 80
287, 235, 26, 58.58, 1, 0, 80
306, 289, 9, 63.35, 1, 1, 464
390, 306, 14, 85.01, 1, 1, 816
352, 306, 40, 85.19, 1, 1, 816
417, 390, 41, 90.30, 0, 0, 1712
491, 417, 15, 93.88, 1, 0, 1768
503, 491, 39, 98.06, 1, 1, 1712
519, 491, 27, 98.28, 1, 1, 1696
533, 491, 45, 98.81, 1, 1, 1632
564, 503, 23, 103.28, 1, 0, 1320
633, 564, 35, 116.60, 1, 0, 1504
657, 633, 39, 118.15, 1, 1, 1536
729, 657, 37, 122.07, 1, 0, 1480
766, 729, 38, 124.60, 0, 0, 1432
804, 766, 48, 125.41, 0, 1, 1360
855, 804, 16, 128.71, 1, 0, 1280
929, 855, 31, 131.91, 1, 0, 1488
992, 929, 18, 133.51, 1, 1, 1408
1025, 992, 45, 144.52, 1, 1, 1752
1028, 992, 11, 146.02, 0, 1, 1752
1092, 1025, 27, 149.52, 1, 1, 1680
1137, 1092, 26, 152.51, 1, 0, 1672
1125, 1092, 18, 154.49, 1, 1, 1648
1158, 1137, 40, 155.74, 1, 1, 1632
1227, 1158, 15, 158.19, 1, 0, 1576
1261, 1227, 40, 160.86, 1, 1, 1376
1317, 1261, 26, 168.66, 1, 0, 1472
1334, 1261, 14, 169.24, 1, 1, 1512
1376, 1317, 45, 177.92, 1, 1, 1480
1425, 1376, 23, 182.90, 1, 0, 1568
1443, 1376, 15, 183.98, 1, 0, 1576
1469, 1425, 21, 185.66, 1, 1, 1424
1501, 1469, 21, 187.25, 1, 1, 1344
1508, 1469, 14, 188.08, 1, 1, 1384
1577, 1501, 37, 204.24, 1, 0, 1312
1603, 1577, 24, 206.08, 1, 0, 1856
1649, 1577, 34, 208.22, 0, 0, 1872
1698, 1603, 49, 212.86, 1, 0, 1560
1697, 1603, 31, 213.23, 1, 0, 1560
1733, 1698, 21, 216.04, 1, 1, 1536
1746, 1698, 44, 216.30, 0, 0, 1536
1788, 1746, 15, 220.72, 1, 0, 1696
1801, 1788, 15, 221.90, 1, 0, 1632
1851, 1801, 14, 227.25, 1, 1, 1472
1886, 1801, 38, 228.90, 0, 0, 1464
1932, 1886, 9, 233.16, 1, 1, 1744
1977, 1932, 39, 245.27, 1, 1, 1480
2026, 1977, 1, 251.58, 1, 0, 1568
2033, 1977, 20, 251.66, 0, 1, 1568
2093, 2026, 34, 255.18, 0, 0, 1488
2080, 2026, 15, 255.95, 1, 0, 1480
2114, 2093, 39, 257.58, 1, 1, 1496
2157, 2114, 23, 260.18, 1, 0, 1336
2181, 2114, 16, 261.10, 1, 0, 1368
2227, 2157, 43, 266.76, 0, 0, 1480
2262, 2227, 14, 269.96, 1, 1, 1568
2340, 2262, 48, 272.91, 0, 1, 1424
2319, 2262, 47, 274.26, 0, 0, 1424
2362, 2340, 25, 276.10, 1, 1, 1256
2421, 2362, 9, 278.65, 1, 1, 1480
2494, 2421, 7, 303.67, 0, 0, 1344
2529, 2494, 41, 304.91, 0, 0, 1936
2508, 2494, 6, 306.79, 1, 0, 1944
2556, 2529, 25, 316.47, 1, 1, 1520
2594, 2529, 31, 318.70, 1, 0, 1536
2643, 2556, 3, 322.22, 0, 0, 1696
2682, 2643, 1, 325.44, 1, 0, 1728
2722, 2682, 6, 336.41, 1, 0, 1520
2768, 2722, 1, 337.48, 1, 0, 1464
2791, 2722, 3, 339.12, 0, 0, 1528
2826, 2768, 21, 349.79, 1, 1, 1424
2796, 2768, 9, 350.51, 1, 1, 1384
2829, 2768, 6, 351.17, 1, 0, 1408
2871, 2829, 24, 353.14, 1, 0, 1792
2911, 2871, 1, 358.64, 1, 0, 1496
2964, 2911, 24, 365.21, 1, 0, 1480
3029, 2964, 25, 368.02, 1, 1, 1544
3046, 2964, 31, 368.53, 1, 0, 1552
3093, 3029, 39, 378.48, 1, 1, 1408
3130, 3093, 26, 380.10, 1, 0, 1560
3193, 3130, 15, 385.03, 1, 0, 1408
3232, 3193, 16, 400.94, 1, 0, 1496
3277, 3232, 36, 416.37, 0, 1, 1800
3309, 3277, 23, 421.08, 1, 0, 1816
3364, 3309, 25, 423.88, 1, 1, 1512
3441, 3364, 24, 428.84, 1, 0, 1440
3468, 3441, 17, 430.53, 0, 1, 1472
3549, 3468, 31, 443.77, 1, 0, 1432
3576, 3549, 40, 454.34, 1, 1, 1640
3646, 3576, 49, 458.25, 1, 0, 1648
3675, 3646, 6, 468.20, 1, 0, 1384
3695, 3646, 24, 468.28, 1, 0, 1424
3748, 3695, 13, 470.94, 0, 0, 1728
3710, 3695, 39, 471.41, 1, 1, 1712
3701, 3675, 6, 472.12, 1, 0, 1616
3796, 3710, 27, 477.71, 1, 1, 1376
3829, 3796, 15, 481.13, 1, 0, 1616
3856, 3829, 9, 484.14, 1, 1, 1552
3904, 3856, 1, 495.78, 1, 0, 1360
