BlockId, ParentId, creatorId, Arrival Time, Cpu-Type, Network-Type, Block-Size
0, -1, -1, 0.00, 1, 1, 8
31, 0, 30, 1.23, 1, 1, 8
84, 31, 45, 2.19, 1, 0, 8
128, 84, 18, 6.81, 1, 1, 16
194, 128, 38, 7.84, 1, 1, 32
230, 194, 26, 13.00, 1, 0, 32
295, 230, 30, 15.77, 1, 1, 168
317, 295, 49, 16.41, 1, 0, 152
365, 317, 8, 18.90, 1, 0, 136
444, 365, 38, 26.38, 1, 1, 392
483, 444, 10, 30.53, 1, 0, 776
544, 483, 0, 35.71, 1, 0, 1336
581, 544, 30, 37.78, 1, 1, 1472
593, 581, 30, 38.17, 1, 1, 1384
680, 593, 29, 41.36, 1, 0, 1384
702, 680, 22, 44.83, 1, 0, 1144
798, 702, 36, 50.97, 1, 0, 1312
835, 798, 41, 53.39, 1, 0, 1392
852, 835, 10, 54.06, 1, 0, 1288
865, 835, 22, 55.19, 1, 0, 1272
930, 852, 36, 56.48, 1, 0, 1056
977, 930, 17, 64.36, 1, 0, 1248
1012, 977, 20, 71.35, 1, 0, 1488
1097, 1012, 45, 74.41, 1, 0, 1424
1068, 1012, 10, 75.06, 1, 0, 1432
1103, 1068, 41, 75.25, 1, 0, 1456
1056, 1012, 14, 76.75, 1, 0, 1384
1151, 1103, 18, 80.29, 1, 1, 1200
1209, 1151, 28, 83.96, 1, 0, 1328
1280, 1209, 37, 89.37, 1, 0, 1424
1329, 1280, 49, 96.59, 1, 0, 1392
1369, 1329, 45, 98.15, 1, 0, 1376
1424, 1369, 11, 101.21, 1, 1, 1272
1457, 1424, 8, 103.52, 1, 0, 1240
1543, 1457, 0, 105.86, 1, 0, 1424
1558, 1543, 20, 112.11, 1, 0, 1416
1614, 1558, 21, 115.23, 1, 0, 1288
1666, 1614, 45, 119.04, 1, 0, 1392
1717, 1666, 12, 122.73, 1, 0, 1696
1719, 1666, 8, 123.87, 1, 0, 1656
1731, 1666, 30, 124.55, 1, 1, 1680
1756, 1731, 30, 140.52, 1, 1, 1320
1830, 1756, 8, 144.24, 1, 0, 2000
1894, 1830, 7, 151.84, 1, 0, 1536
1925, 1894, 22, 161.34, 1, 0, 1472
1975, 1925, 44, 162.88, 1, 0, 1592
2012, 1975, 32, 170.89, 1, 0, 1464
2024, 1975, 18, 172.03, 1, 1, 1488
2097, 2012, 12, 179.89, 1, 0, 1432
2142, 2097, 8, 184.38, 1, 0, 1512
2154, 2142, 18, 184.84, 1, 1, 1432
2231, 2154, 21, 186.08, 1, 0, 1136
2254, 2231, 30, 189.67, 1, 1, 1088
2341, 2254, 12, 192.30, 1, 0, 1304
2385, 2341, 38, 197.14, 1, 1, 1456
2359, 2341, 7, 198.01, 1, 0, 1488
