BlockId, ParentId, creatorId, Arrival Time, Cpu-Type, Network-Type, Block-Size
0, -1, -1, 0.00, 1, 1, 8
6, 0, 5, 7.95, 1, 0, 8
70, 6, 28, 12.58, 1, 0, 8
111, 70, 49, 14.63, 1, 0, 48
176, 111, 23, 17.48, 1, 1, 32
250, 176, 18, 23.88, 1, 1, 256
276, 250, 22, 27.84, 1, 1, 120
307, 276, 41, 37.18, 1, 1, 688
380, 307, 8, 42.50, 1, 1, 816
416, 380, 37, 49.60, 1, 0, 1392
484, 416, 49, 50.29, 1, 0, 1480
519, 484, 10, 56.85, 1, 1, 1304
509, 484, 3, 57.24, 1, 1, 1312
599, 519, 27, 61.19, 1, 0, 1536
596, 509, 36, 61.44, 1, 0, 1480
597, 519, 1, 61.45, 1, 0, 1496
603, 597, 1, 63.15, 1, 0, 1264
678, 603, 49, 66.39, 1, 0, 1280
738, 678, 2, 69.98, 1, 1, 1280
762, 738, 34, 73.66, 1, 1, 1520
803, 762, 7, 101.57, 1, 1, 1480
866, 803, 18, 113.55, 1, 1, 1552
925, 866, 5, 115.35, 1, 0, 1592
970, 925, 18, 127.27, 1, 1, 1368
1034, 970, 21, 135.70, 1, 1, 1520
1055, 1034, 15, 140.11, 1, 1, 1384
1148, 1055, 18, 150.94, 1, 1, 1376
1183, 1148, 23, 160.61, 1, 1, 1560
1241, 1183, 46, 164.21, 0, 0, 1456
1288, 1241, 30, 173.33, 1, 0, 1384
1343, 1288, 20, 178.57, 1, 1, 1368
1381, 1343, 14, 183.74, 1, 1, 1304
1416, 1381, 49, 185.11, 1, 0, 1360
1489, 1416, 42, 192.02, 1, 0, 1304
1465, 1416, 18, 192.82, 1, 1, 1280
1544, 1489, 28, 195.92, 1, 0, 1472
1592, 1544, 8, 208.72, 1, 1, 1392
1614, 1592, 44, 211.15, 1, 1, 1608
1652, 1614, 43, 218.00, 1, 1, 1496
1748, 1652, 24, 220.75, 1, 0, 1440
1789, 1748, 44, 221.62, 1, 1, 1440
1836, 1789, 16, 237.98, 1, 0, 1320
1898, 1836, 22, 246.47, 1, 1, 1576
1903, 1898, 41, 248.19, 1, 1, 1456
1996, 1903, 18, 253.89, 1, 1, 1264
2048, 1996, 41, 266.48, 1, 1, 1456
2097, 2048, 5, 268.59, 1, 0, 1592
2103, 2097, 21, 277.49, 1, 1, 1208
2170, 2103, 43, 280.06, 1, 1, 1456
2199, 2103, 27, 280.47, 1, 0, 1464
2231, 2170, 40, 292.17, 1, 1, 1472
2275, 2231, 10, 296.24, 1, 1, 1464
2333, 2275, 40, 299.99, 1, 1, 1248
2355, 2333, 29, 304.73, 0, 1, 1504
2404, 2355, 34, 315.45, 1, 1, 1528
2461, 2404, 49, 318.13, 1, 0, 1560
2507, 2461, 45, 331.25, 0, 1, 1264
2595, 2507, 38, 334.67, 0, 0, 1552
2579, 2507, 42, 335.50, 1, 0, 1544
2623, 2595, 18, 345.33, 1, 1, 1432
2699, 2623, 27, 348.42, 1, 0, 1440
2653, 2623, 43, 348.75, 1, 1, 1424
2704, 2699, 20, 350.53, 1, 1, 1432
2753, 2704, 2, 351.68, 1, 1, 1336
2838, 2753, 41, 353.15, 1, 1, 1320
2871, 2838, 36, 364.39, 1, 0, 1464
2923, 2871, 43, 367.72, 1, 1, 1576
2954, 2923, 34, 374.77, 1, 1, 1544
2966, 2923, 8, 374.97, 1, 1, 1552
3011, 2966, 16, 380.35, 1, 0, 1616
3068, 3011, 43, 397.05, 1, 1, 1480
3117, 3068, 8, 404.67, 1, 1, 1800
3177, 3117, 18, 415.09, 1, 1, 1448
3209, 3177, 14, 423.38, 1, 1, 1560
3226, 3177, 5, 424.53, 1, 0, 1584
3258, 3209, 30, 425.13, 1, 0, 1632
3279, 3209, 39, 425.16, 1, 1, 1632
3345, 3258, 19, 428.55, 0, 0, 1344
3372, 3345, 21, 430.17, 1, 1, 1400
3426, 3372, 24, 432.67, 1, 0, 1288
3493, 3426, 43, 435.34, 1, 1, 1264
3532, 3493, 23, 444.92, 1, 1, 1344
3577, 3532, 16, 465.58, 1, 0, 1536
3628, 3577, 2, 469.14, 1, 1, 1784
3661, 3628, 34, 481.99, 1, 1, 1376
3713, 3661, 37, 484.31, 1, 0, 1576
