BlockId, ParentId, creatorId, Arrival Time, Cpu-Type, Network-Type, Block-Size
0, -1, -1, 0.00, 1, 1, 8
7, 0, 6, 2.32, 1, 0, 8
55, 7, 25, 3.80, 1, 1, 8
101, 55, 25, 5.98, 1, 1, 16
179, 101, 11, 10.06, 1, 0, 56
223, 179, 32, 17.79, 1, 1, 24
276, 223, 26, 20.62, 0, 1, 216
318, 276, 8, 22.90, 1, 1, 144
362, 318, 24, 47.11, 1, 1, 368
431, 362, 12, 48.51, 1, 0, 1272
487, 431, 45, 54.24, 1, 1, 1464
519, 487, 32, 58.27, 1, 1, 1472
565, 519, 34, 62.23, 1, 1, 1552
617, 565, 6, 64.80, 1, 0, 1784
671, 617, 8, 72.39, 1, 1, 1448
736, 671, 43, 74.33, 1, 0, 1352
704, 671, 35, 74.82, 1, 1, 1400
790, 704, 10, 83.51, 1, 1, 1296
844, 790, 7, 91.44, 1, 0, 1440
822, 790, 9, 91.47, 1, 0, 1440
893, 844, 2, 99.00, 1, 1, 1424
941, 893, 5, 101.51, 1, 0, 1544
953, 941, 3, 113.63, 1, 1, 1360
1006, 953, 17, 140.86, 1, 1, 1488
1092, 1006, 43, 159.90, 1, 0, 1616
1118, 1092, 32, 169.59, 1, 1, 1632
1151, 1118, 32, 171.26, 1, 1, 1376
1203, 1151, 8, 189.09, 1, 1, 1248
1297, 1203, 7, 197.92, 1, 0, 1360
1327, 1297, 3, 204.20, 1, 1, 1464
1396, 1327, 22, 209.63, 1, 0, 1408
1374, 1327, 9, 211.53, 1, 0, 1384
1433, 1396, 31, 221.19, 1, 0, 1424
1491, 1433, 7, 229.78, 1, 0, 1528
1514, 1491, 20, 231.50, 1, 1, 1528
1599, 1514, 18, 234.22, 1, 0, 1224
1639, 1599, 29, 244.73, 1, 0, 1288
1671, 1639, 19, 246.32, 1, 1, 1400
1723, 1671, 34, 249.37, 1, 1, 1512
1786, 1723, 18, 259.96, 1, 0, 1384
1842, 1786, 29, 294.02, 1, 0, 1432
1886, 1842, 43, 298.97, 1, 0, 2024
1914, 1886, 2, 321.42, 1, 1, 1672
1995, 1914, 11, 343.44, 1, 0, 1536
2036, 1995, 9, 352.02, 1, 0, 1656
2080, 2036, 6, 357.35, 1, 0, 1424
2120, 2080, 19, 362.86, 1, 1, 1248
2188, 2120, 7, 378.01, 1, 0, 1416
2250, 2188, 22, 383.39, 1, 0, 1512
2285, 2250, 36, 394.58, 1, 1, 1520
2311, 2285, 33, 403.37, 1, 1, 1496
2369, 2311, 3, 418.82, 1, 1, 1616
2368, 2311, 6, 419.90, 1, 0, 1600
2414, 2369, 33, 423.73, 1, 1, 1640
2471, 2414, 29, 426.59, 1, 0, 1552
2501, 2471, 29, 438.20, 1, 0, 1208
2567, 2501, 20, 439.26, 1, 1, 1384
2605, 2567, 2, 445.62, 1, 1, 1328
2686, 2605, 18, 459.20, 1, 0, 1520
2724, 2686, 7, 477.58, 1, 0, 1472
2781, 2724, 2, 484.32, 1, 1, 1616
2847, 2781, 16, 495.06, 1, 1, 1376
2898, 2847, 7, 503.91, 1, 0, 1424
2940, 2898, 32, 516.29, 1, 1, 1464
2974, 2940, 38, 520.94, 1, 0, 1496
3030, 2974, 6, 544.02, 1, 0, 1352
3034, 2974, 29, 544.49, 1, 0, 1352
3071, 3030, 19, 559.92, 1, 1, 1680
3116, 3071, 21, 561.55, 0, 0, 1560
3185, 3116, 46, 571.50, 1, 1, 1304
3248, 3185, 16, 580.91, 1, 1, 1424
3258, 3248, 3, 589.37, 1, 1, 1512
3306, 3258, 17, 602.76, 1, 1, 1408
3394, 3306, 18, 608.69, 1, 0, 1464
3429, 3394, 7, 615.16, 1, 0, 1216
3489, 3429, 8, 623.72, 1, 1, 1224
3504, 3489, 35, 634.03, 1, 1, 1432
3600, 3504, 44, 637.14, 1, 1, 1496
3648, 3600, 16, 652.98, 1, 1, 1344
3677, 3648, 48, 656.26, 0, 0, 1648
3699, 3648, 44, 658.13, 1, 1, 1648
3712, 3677, 8, 659.79, 1, 1, 1352
